id	label	cis_code	generic_type	elt_number	drug_name
350	OMEPRAZOLE 10 mg - MOPRAL 10 mg, gélule gastro-résistante - ZOLTUM 10 mg, gélule gastro-résistante	64261479	1	22	OMEPRAZOLE RANBAXY 10 mg, gélule gastro-résistante
1004	VANCOMYCINE (CHLORHYDRATE DE) équivalant à VANCOMYCINE 1 g - VANCOCINE 1 g, poudre pour solution injectable (IV).	64262435	1	2	VANCOMYCINE KABI 1 g, poudre pour solution injectable
1380	CASPOFUNGINE (ACETATE DE) ((CHAMPIGNONS/GLAREA LOZOYENSIS)) équivalant à CASPOFUNGINE 50 mg - CANCIDAS 50 mg, poudre pour solution à diluer pour perfusion	64263786	1	9	CASPOFUNGINE TEVA 50 mg, poudre pour solution à diluer pour perfusion
198	ACICLOVIR 200 mg - ZOVIRAX 200 mg, comprimé	64264557	1	9	ACICLOVIR RANBAXY 200 mg, comprimé
801	PRAMIPEXOLE (DICHLORHYDRATE DE) MONOHYDRATE équivalant à PRAMIPEXOLE 0,7 mg - SIFROL 0,7 mg, comprimé - MIRAPEXIN 0,7 mg, comprimé.	64264685	1	8	PRAMIPEXOLE MYLAN 0,7 mg, comprimé
1034	ROPINIROLE (CHLORHYDRATE DE) équivalant à ROPINIROLE 2 mg - REQUIP LP 2 mg, comprimé à libération prolongée.	64266362	1	3	ROPINIROLE BIOGARAN LP 2 mg, comprimé pelliculé à libération prolongée
657	DONEPEZIL (CHLORHYDRATE DE) 5 mg - ARICEPT 5 mg, comprimé pelliculé - ARICEPT 5 mg, comprimé orodispersible	64267973	1	21	DONEPEZIL SANDOZ 5 mg, comprimé pelliculé
489	GESTODENE 0,075 mg + ETHINYLESTRADIOL 0,030 mg - MINULET, comprimé enrobé -  MONEVA, comprimé enrobé.	64268630	1	6	GESTODENE/ETHINYLESTRADIOL EG 75 microgrammes/30 microgrammes, comprimé enrobé
723	PERINDOPRIL TERT-BUTYLAMINE 4 mg  équivalant à 3,35 mg de PERINDROPRIL + INDAPAMIDE 1,25 mg - PERINDOPRIL/INDAPAMIDE ARROW LAB 4 mg/1,25 mg, comprimé - PERINDOPRIL ARGININE 5 mg équivalant à 3,35 mg de PERINDOPRIL  + INDAPAMIDE 1,25 mg - BIPRETERAX 5 mg/1,25 mg, comprimé pelliculé.	64268979	1	8	PERINDOPRIL/INDAPAMIDE SANDOZ 4 mg/1,25 mg, comprimé
1021	FUROSEMIDE 500 mg - LASILIX SPECIAL 500 mg, comprimé sécable.	64270535	1	2	FUROSEMIDE TEVA 500 mg, comprimé sécable
498	BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé.	64270784	1	10	BICALUTAMIDE EVOLUGEN 50 mg, comprimé pelliculé
272	ALPRAZOLAM 0,50 mg - XANAX 0,50 mg, comprimé sécable.	64275767	1	3	ALPRAZOLAM ARROW 0,50 mg, comprimé sécable
1127	TELMISARTAN  80 mg +  HYDROCHLOROTHIAZIDE 25 mg - MICARDISPLUS 80 mg/25 mg, comprimé - PRITORPLUS 80 mg/25 mg, comprimé	64278215	1	9	TELMISARTAN/HYDROCHLOROTHIAZIDE EG 80 mg/25 mg, comprimé
131	OXYBUTYNINE (CHLORHYDRATE D’) 5 mg - DITROPAN 5 mg, comprimé sécable	64280159	1	9	OXYBUTYNINE TEVA 5 mg, comprimé sécable
242	TRAMADOL (CHLORHYDRATE DE) 50 mg - CONTRAMAL 50 mg, gélule - TOPALGIC 50 mg, gélule.	64280433	1	17	TRAMADOL ZYDUS 50 mg, gélule
657	DONEPEZIL (CHLORHYDRATE DE) 5 mg - ARICEPT 5 mg, comprimé pelliculé - ARICEPT 5 mg, comprimé orodispersible	64282911	1	13	DONEPEZIL KRKA 5 mg, comprimé pelliculé
493	PERINDOPRIL TERT-BUTYLAMINE 2 mg, équivalant à 1,67 mg de PERINDOPRIL - PERINDOPRIL ARROW GENERIQUES 2 mg, comprimé - PERINDOPRIL ARGININE 2,5 mg, équivalant à 1,67 mg de PERINDOPRIL - PERINDOPRIL TOSILATE  2,5 mg, équivalant à 1,67 mg de PERINDOPRIL - COVERSYL 2,5 mg, comprimé pelliculé.	64283066	1	11	PERINDOPRIL MYLAN 2 mg, comprimé
1160	NICOTINE (RÉSINATE DE) équivalant à NICOTINE 1,5 mg - NIQUITINMINIS MENTHE FRAÎCHE 1,5 mg SANS SUCRE, comprimé à sucer édulcoré à l'acésulfame potassique	64283632	0	1	NIQUITINMINIS MENTHE FRAÎCHE 1,5 mg SANS SUCRE, comprimé à sucer édulcoré à l'acésulfame potassique
90	DILTIAZEM (CHLORHYDRATE DE) 60 mg - TILDIEM 60 mg, comprimé	64285537	1	2	CHLORHYDRATE DE DILTIAZEM MYLAN 60 mg, comprimé
261	SULPIRIDE 0,5 g/100 ml - DOGMATIL 0,5 g/100 ml SANS SUCRE, solution buvable édulcorée au cyclamate de sodium.	64285722	0	1	DOGMATIL 0,5 g/100 ml SANS SUCRE, solution buvable édulcorée au cyclamate de sodium
729	OLANZAPINE 10 mg - ZYPREXA VELOTAB 10 mg, comprimé orodispersible.	64290413	1	10	OLANZAPINE SANDOZ 10 mg, comprimé orodispersible
734	CEFUROXIME SODIQUE équivalant à CEFUROXIME 1,5 g - ZINNAT 1,5 g, poudre pour solution pour perfusion.	64292072	0	1	ZINNAT 1,5 g, poudre pour solution pour perfusion
466	FOSINOPRIL 20 mg - FOZITEC 20 mg, comprimé.	64292364	1	2	FOSINOPRIL ARROW GENERIQUES 20 mg, comprimé
308	AMBROXOL (CHLORHYDRATE D') 0,6 % - SURBRONC EXPECTORANT AMBROXOL SANS SUCRE, solution buvable édulcorée à l'acésulfame potassique et au sorbitol.	64292987	0	1	SURBRONC EXPECTORANT AMBROXOL SANS SUCRE, solution buvable édulcorée à l'acésulfame potassique et au sorbitol
807	ROPINIROLE (CHLORHYDRATE DE) équivalant à ROPINIROLE 2 mg - ADARTREL 2 mg, comprimé pelliculé.	64293046	1	3	ROPINIROLE ARROW GENERIQUES 2 mg, comprimé pelliculé
678	ROPINIROLE (CHLORHYDRATE DE) équivalant à ROPINIROLE 2 mg - REQUIP 2 mg, comprimé pelliculé.	64293046	1	3	ROPINIROLE ARROW GENERIQUES 2 mg, comprimé pelliculé
202	FLUTAMIDE 250 mg - EULEXINE 250 mg, comprimé	64293719	1	5	FLUTAMIDE MYLAN 250 mg, comprimé
1227	QUÉTIAPINE (FUMARATE DE) équivalant à QUETIAPINE 400 mg - XEROQUEL LP 400 mg, comprimé à libération prolongée	64296341	0	1	XEROQUEL LP 400 mg, comprimé à libération prolongée
185	ROXITHROMYCINE 100 mg - CLARAMID ENFANTS 100 mg, comprimé pelliculé - RULID 100 mg, comprimé pelliculé	64296793	1	3	ROXITHROMYCINE MYLAN 100 mg, comprimé pelliculé
807	ROPINIROLE (CHLORHYDRATE DE) équivalant à ROPINIROLE 2 mg - ADARTREL 2 mg, comprimé pelliculé.	64298513	1	2	ROPINIROLE ARROW 2 mg, comprimé pelliculé
678	ROPINIROLE (CHLORHYDRATE DE) équivalant à ROPINIROLE 2 mg - REQUIP 2 mg, comprimé pelliculé.	64298513	1	2	ROPINIROLE ARROW 2 mg, comprimé pelliculé
1322	IMATINIB (MESILATE D') équivalant à IMATINIB 100 mg - GLIVEC 100 mg, comprimé pelliculé	64299857	1	4	IMATINIB BGR 100 mg, comprimé pelliculé
883	REPAGLINIDE 1 mg - NOVONORM 1 mg, comprimé.	64300334	1	11	REPAGLINIDE MYLAN PHARMA 1 mg, comprimé
641	FLUVASTATINE SODIQUE équivalant à FLUVASTATINE 40 mg - LESCOL 40 mg, gélule - FRACTAL 40 mg, gélule.	64300843	1	8	FLUVASTATINE SANDOZ 40 mg, gélule
1253	PRÉGABALINE 150 mg - LYRICA 150 mg, gélule	64304546	0	1	LYRICA 150 mg, gélule
80	ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 200 mg - SECTRAL 200 mg, comprimé pelliculé.	64304820	1	10	ACEBUTOLOL SANDOZ 200 mg, comprimé enrobé
237	ALLOPURINOL 300 mg - ZYLORIC 300 mg, comprimé	64308320	1	6	ALLOPURINOL MYLAN 300 mg, comprimé
401	TERBINAFINE (CHLORHYDRATE DE ) 250 mg - LAMISIL 250 mg, comprimé sécable.	64309326	1	3	TERBINAFINE ALMUS 250 mg, comprimé sécable
656	DONEPEZIL (CHLORHYDRATE DE) 10 mg - ARICEPT 10 mg, comprimé pelliculé - ARICEPT 10 mg, comprimé orodispersible	64312190	1	14	DONEPEZIL KRKA 10 mg, comprimé pelliculé
1477	ACIDE TRANEXAMIQUE 0,5 g/5 mL - EXACYL 0,5 g/5 ml I.V., solution injectable	64314490	1	2	ACIDE TRANEXAMIQUE AGUETTANT 0,5 g/5 mL, solution injectable
1253	PRÉGABALINE 150 mg - LYRICA 150 mg, gélule	64315076	1	2	PREGABALINE ALTER 150 mg, gélule
300	BUDESONIDE 0,50 mg/2 ml - PULMICORT 0,50 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose.	64315724	1	3	BUDESONIDE BIOGARAN 0,5 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose
917	ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 80 mg ATORVASTATINE  - TAHOR 80 mg, comprimé pelliculé.	64317593	1	24	BONTEFEL 80 mg, comprimé pelliculé
415	CEFTAZIDIME 1 g - FORTUM 1 g, poudre pour solution injectable (IM, IV) ou pour perfusion.	64318859	1	2	CEFTAZIDIME ARROW 1 g, poudre pour solution injectable (IM,IV)
21	TRIMEBUTINE (MALEATE DE) 100 mg - DEBRIDAT 100 mg, comprimé pelliculé	64320632	1	15	TRIMEBUTINE TEVA 100 mg, comprimé
57	SPIRONOLACTONE 50 mg - ALDACTONE 50 mg, comprimé sécable.	64322708	1	7	SPIRONOLACTONE MYLAN 50 mg, comprimé pelliculé sécable
105	FENOFIBRATE 300 mg - FENOX 300 mg, gélule	64325330	1	6	FENOFIBRATE SANDOZ 300 mg, gélule
589	OXCARBAZEPINE 300 mg - TRILEPTAL 300 mg, comprimé pelliculé.	64327694	1	3	OXCARBAZEPINE SANDOZ 300 mg, comprimé pelliculé
968	ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant.	64328579	4	15	ESOMEPRAZOLE EG 20 mg, gélule gastro-résistante
1259	TADALAFIL 20 mg - CIALIS 20 mg, comprimé pelliculé	64328650	1	3	TADALAFIL ACCORD 20 mg, comprimé pelliculé
849	VALSARTAN 160 mg + HYDROCHLOROTHIAZIDE 12,5 mg - COTAREG 160 mg/12,5 mg, comprimé pelliculé - NISISCO 160 mg/12,5 mg, comprimé pelliculé.	64331543	1	14	VALSARTAN/HYDROCHLOROTHIAZIDE ZENTIVA LAB 160 mg/12,5 mg, comprimé pelliculé
489	GESTODENE 0,075 mg + ETHINYLESTRADIOL 0,030 mg - MINULET, comprimé enrobé -  MONEVA, comprimé enrobé.	64333341	0	2	MONEVA, comprimé enrobé
1111	DILTIAZEM (CHLORHYDRATE DE) 200 mg - MONO TILDIEM LP 200 mg, gélule à libération prolongée	64336921	1	6	DILTIAZEM MYLAN LP 200 mg, gélule à libération prolongée
662	TRANDOLAPRIL 2 mg - ODRIK 2 mg, gélule.	64337254	1	5	TRANDOLAPRIL MYLAN 2 mg, gélule
415	CEFTAZIDIME 1 g - FORTUM 1 g, poudre pour solution injectable (IM, IV) ou pour perfusion.	64337375	1	4	CEFTAZIDIME KABI 1 g, poudre pour solution injectable (IM/IV)
188	CIPROFLOXACINE (CHLORHYDRATE DE) équivalant à CIPROFLOXACINE 250 mg - CIFLOX 250 mg, comprimé pelliculé sécable.	64338872	1	10	CIPROFLOXACINE RATIOPHARM 250 mg, comprimé pelliculé
148	AMOXICILLINE 500 mg - CLAMOXYL 500 mg, gélule	64338986	1	4	AMOXICILLINE ALMUS 500 mg, gélule
1103	ESCITALOPRAM (OXALATE D') équivalant à ESCITALOPRAM 10 mg - SEROPLEX 10 mg, comprimé pelliculé sécable	64344697	1	17	ESCITALOPRAM ZENTIVA 10 mg, comprimé pelliculé sécable
234	TETRAZEPAM 50 mg - MYOLASTAN 50 mg, comprimé pelliculé sécable.	64346335	1	2	PANOS 50 mg, comprimé pelliculé sécable
58	SPIRONOLACTONE 75 mg - ALDACTONE 75 mg, comprimé sécable.	64347259	1	6	SPIRONOLACTONE EG 75 mg, comprimé pelliculé sécable
1151	MUPIROCINE 2 % - MUPIDERM 2 %, pommade	64347960	1	4	MUPIROCINE EG 2%, pommade
800	ORNITHINE (OXOGLURATE D') 5 g - CETORNAN 5 g, poudre pour solution buvable et solution entérale en sachet.	64349947	1	4	OXOGLURATE D’ORNITHINE MYLAN 5 g, poudre pour solution buvable et gastro-entérale en sachet-dose
1268	ÉLÉTRIPTAN (BROMHYDRATE D') équivalant à ÉLÉTRIPTAN 20 mg - RELPAX 20 mg, comprimé pelliculé	64350636	0	1	RELPAX 20 mg, comprimé pelliculé
895	REMIFENTANIL (CHLORHYDRATE DE) équivalant à REMIFENTANIL 2 mg - ULTIVA 2 mg, poudre pour solution injectable ou pour perfusion.	64352719	1	2	REMIFENTANIL ARROW 2 mg, poudre pour solution injectable/pour perfusion
520	EPIRUBICINE (CHLORHYDRATE D') 50 mg/25 ml - FARMORUBICINE 50 mg/25 ml, solution pour perfusion (FLACON de 25 ml).	64354517	1	6	EPIRUBICINE MYLAN 2 mg/ml, solution pour perfusion
432	EPIRUBICINE (CHLORHYDRATE D') 200 mg/100 ml - FARMORUBICINE 200 mg/100 ml, solution pour perfusion (FLACON de 100 ml).	64354517	1	8	EPIRUBICINE MYLAN 2 mg/ml, solution pour perfusion
519	EPIRUBICINE (CHLORHYDRATE D') 10 mg /5ml - FARMORUBICINE 10 mg/5 ml, solution pour perfusion (FLACON de 5 ml).	64354517	1	7	EPIRUBICINE MYLAN 2 mg/ml, solution pour perfusion
599	EPIRUBICINE (CHLORHYDRATE D') 20 mg/10 ml - FARMORUBICINE 20 mg/10 ml, solution pour perfusion (FLACON de 10 ml).	64354517	1	5	EPIRUBICINE MYLAN 2 mg/ml, solution pour perfusion
471	MOXONIDINE 0,2 mg - PHYSIOTENS 0,2 mg, comprimé pelliculé.	64532770	1	3	MOXONIDINE EG 0,2 mg, comprimé pelliculé
304	CARBOCISTEINE 2 % - RHINATHIOL EXPECTORANT CARBOCISTEINE 2 % ENFANTS SANS SUCRE, sirop édulcoré à la saccharine sodique et au maltitol liquide.	64357132	1	8	CARBOCISTEINE ZENTIVA CONSEIL 2 % ENFANTS SANS SUCRE, sirop édulcoré à la saccharine sodique et au maltitol liquide
1493	LACOSAMIDE 100 mg - VIMPAT 100 mg, comprimé pelliculé	64357958	0	1	VIMPAT 100 mg, comprimé pelliculé
864	CANDESARTAN CILEXETIL 8 mg - ATACAND 8 mg, comprimé sécable - KENZEN 8 mg, comprimé sécable	64358070	1	8	CANDESARTAN HCS 8 mg, comprimé
1119	MEMANTINE (CHLORHYDRATE DE) 10 mg - EBIXA 10 mg, comprimé pelliculé - AXURA 10 mg, comprimé pelliculé	64359400	1	4	MEMANTINE ARROW 10 mg, comprimé pelliculé secable
968	ESOMEPRAZOLE MAGNESIUM TRIHYDRATE équivalant à ESOMEPRAZOLE 20 mg  - INEXIUM 20 mg, comprimé gastro-résistant.	64359642	4	13	ESOMEPRAZOLE CRISTERS 20 mg, gélule gastro-résistante
78	ATENOLOL 50 mg - TENORMINE 50 mg, comprimé pelliculé sécable.	64360281	1	5	ATENOLOL EG 50 mg, comprimé sécable
327	CARVEDILOL 25 mg - KREDEX 25 mg, comprimé sécable.	64363338	1	3	CARVEDILOL BIOGARAN 25 mg, comprimé sécable
309	CETIRIZINE (DICHLORHYDRATE DE) 10 mg - ZYRTEC 10 mg, comprimé pelliculé sécable - VIRLIX 10 mg, comprimé pelliculé sécable - REACTINE 10 mg, comprimé pelliculé sécable -  ZYRTECSET 10 mg, comprimé pelliculé sécable.	64366131	1	28	CETIRIZINE TEVA CONSEIL 10 mg, comprimé pelliculé sécable
33	METFORMINE (CHLORHYDRATE DE) 1000 mg - GLUCOPHAGE 1000 mg, comprimé pelliculé sécable.	64366672	1	3	METFORMINE ARROW 1000 mg, comprimé pelliculé sécable
673	DOXORUBICINE (CHLORHYDRATE DE) 2 mg/ml - ADRIBLASTINE 50 mg, lyophilisat pour usage parentéral (perfusion) en flacon (FLACON de 50 mg)	64367525	0	1	ADRIBLASTINE 50 mg, poudre pour solution injectable en flacon
600	LANSOPRAZOLE 15 mg - OGASTORO 15 mg, comprimé orodispersible.	64368132	1	4	LANSOPRAZOLE EG 15 mg, comprimé orodispersible
106	FENOFIBRATE 67 mg - LIPANTHYL 67 micronisé, gélule	64368641	1	8	FENOFIBRATE SANDOZ 67 mg, gélule
1120	MEMANTINE (CHLORHYDRATE DE) 20 mg - EBIXA 20 mg, comprimé pelliculé - AXURA 20 mg, comprimé pelliculé	64369191	1	7	MEMANTINE CRISTERS 20 mg, comprimé pelliculé
420	GLIBENCLAMIDE 5 mg - DAONIL 5 mg, comprimé sécable.	64369533	1	7	GLIBENCLAMIDE SANDOZ 5 mg, comprimé sécable
96	ENALAPRIL (MALEATE D') 5 mg - RENITEC 5 mg, comprimé.	64371242	0	1	RENITEC 5 mg, comprimé
33	METFORMINE (CHLORHYDRATE DE) 1000 mg - GLUCOPHAGE 1000 mg, comprimé pelliculé sécable.	64373211	1	15	METFORMINE RPG 1000 mg, comprimé pelliculé sécable
1415	ENTECAVIR 0,5 mg - BARACLUDE 0,5 mg, comprimé pelliculé	64379794	1	3	ENTECAVIR CRISTERS 0,5 mg, comprimé pelliculé
853	AMOROLFINE (CHLORHYDRATE D') équivalant à AMOROLFINE 5 g/100 ml - LOCERYL 5 %, vernis à ongles médicamenteux.	64380017	1	4	AMOROLFINE BIOGARAN 5 %, vernis à ongles médicamenteux
749	CEFEPIME (DICHLORHYDRATE DE) MONOHYDRATE équivalant à CEFEPIME 0,5 g - AXEPIM 0,5 g, poudre pour solution injectable	64381603	1	2	CEFEPIME GERDA 0,5 g, poudre pour solution injectable (IM/IV)
76	SOTALOL (CHLORHYDRATE DE) 160 mg - SOTALEX 160 mg, comprimé sécable	64384318	1	7	SOTALOL RANBAXY 160 mg, comprimé sécable
532	CEFPODOXIME PROXETIL 40 mg/5 ml - ORELOX ENFANTS ET NOURRISSONS 40 mg/5 ml, granulés pour suspension buvable.	64384688	1	9	CEFPODOXIME ZENTIVA ENFANTS ET NOURRISSONS 40 mg/5 ml, granulés pour suspension buvable
1253	PRÉGABALINE 150 mg - LYRICA 150 mg, gélule	64386148	1	6	PREGABALINE EG 150 mg, gélule
866	CANDESARTAN CILEXETIL 32 mg - ATACAND 32 mg, comprimé sécable - KENZEN 32 mg, comprimé sécable.	64387008	1	10	CANDESARTAN SANDOZ 32 mg, comprimé sécable
795	MONTELUKAST SODIQUE équivalant à MONTELUKAST 10 mg - SINGULAIR 10 mg, comprimé pelliculé.	64391177	1	19	MONTELUKAST TEVA 10 mg, comprimé pelliculé
1191	OXYCODONE (CHLORHYDRATE D') 10 mg - OXYCONTIN LP 10 mg, comprimé pelliculé à libération prolongée	64391907	1	5	OXYCODONE EG LP 10 mg, comprimé pelliculé à libération prolongée
1382	CICLOPIROX OLAMINE 1,5 g pour 100 g - SEBIPROX 1,5 %, shampooing	64391992	0	1	SEBIPROX 1,5 %, shampooing
998	ETHINYLESTRADIOL 0,03 mg + DROSPIRENONE 3 mg - JASMINE 0,03 mg/3 mg, comprimé pelliculé	64392076	0	1	JASMINE 0,03 mg/3 mg, comprimé pelliculé
629	VENLAFAXINE (CHLORHYDRATE DE) équivalant à VENLAFAXINE 75 mg - EFFEXOR L.P. 75 mg, gélule à libération prolongée.	64393420	1	19	VENLAFAXINE SANDOZ LP 75 mg, gélule à libération prolongée
700	TRAMADOL (CHLORHYDRATE DE) 200 mg - CONTRAMAL L.P. 200 mg, comprimé pelliculé à libération prolongée - TOPALGIC L.P. 200 mg, comprimé à libération prolongée.	64395332	0	2	TOPALGIC L.P. 200 mg, comprimé à libération prolongée
150	AMOXICILLINE 1 g - CLAMOXYL 1 g, comprimé dispersible	64395599	1	11	AMOXICILLINE MYLAN 1 g, comprimé dispersible
777	CHLORHEXIDINE (DIGLUCONATE DE) 0,05 ml/ml + CHLOROBUTANOL HEMIHYDRATE 0,05g/ml - ELUDRILPRO, solution pour bain de bouche.	64397575	1	12	ELUDRIL 0,5 ml/0,5 g pour 100 ml, solution pour bain de bouche
971	RABEPRAZOLE SODIQUE 10 mg - PARIET 10 mg, comprimé gastro-résistant.	64397778	1	2	RABEPRAZOLE ALMUS 10 mg, comprimé gastro-résistant
57	SPIRONOLACTONE 50 mg - ALDACTONE 50 mg, comprimé sécable.	64398047	1	6	SPIRONOLACTONE EG 50 mg, comprimé pelliculé sécable
1040	GALANTAMINE (BROMHYDRATE DE) équivalant à GALANTAMINE L.P. 16 mg - REMINYL L.P. 16 mg, gélule à libération prolongée.	64398079	1	11	GALANTAMINE ZENTIVA LAB LP 16 mg, gélule à libération prolongée
381	PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé.	64398855	1	7	PRAVASTATINE ARROW GENERIQUES 40 mg, comprimé
1308	DUTASTERIDE 0,5 mg - AVODART 0,5 mg, capsule molle	64399761	1	5	DUTASTERIDE BIOGARAN 0.5 mg, capsule molle
698	TRAMADOL (CHLORHYDRATE DE) 100 mg - CONTRAMAL L.P. 100  mg, comprimé à libération prolongée - TOPALGIC L.P. 100 mg, comprimé à libération prolongée.	64400053	4	10	TRAMADOL RANBAXY L.P. 100 mg, comprimé à libération prolongée
718	FENTANYL 75 microgrammes/heure - DUROGESIC 75 microgrammes/heure, dispositif transdermique.	64400555	1	3	FENTANYL BGR 75 microgrammes/heure, dispositif transdermique
1254	PRÉGABALINE 200 mg - LYRICA 200 mg, gélule	64402467	1	13	PREGABALINE SANDOZ 200 mg, gélule
1259	TADALAFIL 20 mg - CIALIS 20 mg, comprimé pelliculé	64404692	1	13	TADALAFIL SANDOZ 20 mg, comprimé pelliculé
26	LACTULOSE 10 g - DUPHALAC 10 g/15 ml, solution buvable en sachet.	64405125	1	4	LACTULOSE BIOGARAN 10 g/15 ml, solution buvable en sachet
1250	PRÉGABALINE 50 mg - LYRICA 50 mg, gélule	64406647	0	1	LYRICA 50 mg, gélule
191	NORFLOXACINE 400 mg - NOROXINE 400 mg, comprimé enrobé	64754454	1	7	NORFLOXACINE RANBAXY 400 mg, comprimé pelliculé
913	ATORVASTATINE CALCIQUE TRIHYDRATEE équivalant à 10 mg ATORVASTATINE - TAHOR 10 mg, comprimé pelliculé - TAHOR 10 mg, comprimé à croquer	64408331	1	8	ATORVASTATINE ARROW GENERIQUES 10 mg, comprimé pelliculé
43	AMIODARONE (CHLORHYDRATE D’) 200 mg - CORDARONE 200 mg, comprimé sécable	64408662	0	1	CORDARONE 200 mg, comprimé sécable
1118	BÉTAXOLOL (CHLORHYDRATE DE) 20 mg - KERLONE 20 mg, comprimé pelliculé sécable	64409255	1	2	BETAXOLOL BIOGARAN 20 mg, comprimé pelliculé sécable
1117	ACIDE ZOLÉDRONIQUE MONOHYDRATÉ équivalant à ACIDE ZOLÉDRONIQUE 4 mg/100 ml - ZOMETA 4 mg/100 ml, solution pour perfusion	64410713	1	2	ACIDE ZOLEDRONIQUE BIOGARAN 4 mg/100 ml, solution pour perfusion
109	ECONAZOLE (NITRATE D') 1 % - PEVARYL 1 POUR CENT, crème.	64412162	1	9	ECONAZOLE TEVA SANTE 1 POUR CENT, crème
308	AMBROXOL (CHLORHYDRATE D') 0,6 % - SURBRONC EXPECTORANT AMBROXOL SANS SUCRE, solution buvable édulcorée à l'acésulfame potassique et au sorbitol.	64412714	1	2	AMBROXOL ARROW 0,6 %, solution buvable
380	PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable.	64414658	1	22	PRAVASTATINE SANDOZ 20 mg, comprimé sécable
270	BROMAZEPAM 6 mg - LEXOMIL ROCHE COMPRIME BAGUETTE, comprimé quadrisécable.	64416164	1	7	BROMAZEPAM MYLAN 6 mg, comprimé quadrisécable
521	PERINDOPRIL TERT-BUTYLAMINE 8 mg, équivalant à 6,73 mg de PERINDOPRIL - PERINDOPRIL ARROW GENERIQUES 8 mg, comprimé - PERINDOPRIL ARGININE 10 mg, équivalant à 6,73 mg de PERINDOPRIL - PERINDOPRILTOSILATE 10 mg, équivalant à 6,73 mg de PERINDOPRIL - COVERSYL 10 mg, comprimé pelliculé.	64419210	1	21	PERINDOPRIL ZYDUS 8 mg, comprimé
346	CLARITHROMYCINE 250 mg - ZECLAR 250 mg, comprimé pelliculé	64419694	1	4	CLARITHROMYCINE BIOGARAN 250 mg, comprimé pelliculé
1223	QUÉTIAPINE (FUMARATE DE) équivalant à QUETIAPINE 50 mg - XEROQUEL LP 50 mg, comprimé à libération prolongée	64420401	1	5	QUETIAPINE BIOGARAN LP 50 mg, comprimé à libération prolongée
1052	LEVETIRACETAM 100 mg/ml - KEPPRA 100 mg/ml, solution buvable	64422384	1	6	LEVETIRACETAM SANDOZ 100 mg/ml, solution buvable
1214	LÉVODOPA 200 mg  +  CARBIDOPA 50 mg +  ENTACAPONE 200 mg - STALEVO 200 mg/50 mg/200 mg, comprimé pelliculé	64422676	1	3	LEVODOPA/CARBIDOPA/ENTACAPONE ARROW 200 mg/50 mg/200 mg, comprimé pelliculé
1324	LÉVONORGESTREL 1500 microgrammes - LEVONORGESTREL BIOGARAN 1500 microgrammes, comprimé	64425341	1	3	LEVOSOLO 1500 microgrammes, comprimé
498	BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé.	64426258	1	5	BICALUTAMIDE ARROW 50 mg, comprimé pelliculé
264	AMISULPRIDE 100 mg - SOLIAN 100 mg, comprimé sécable	64428832	1	4	AMISULPRIDE CRISTERS 100 mg, comprimé sécable
600	LANSOPRAZOLE 15 mg - OGASTORO 15 mg, comprimé orodispersible.	64429756	1	6	LANSOPRAZOLE SANDOZ 15 mg, comprimé orodispersible
346	CLARITHROMYCINE 250 mg - ZECLAR 250 mg, comprimé pelliculé	64430025	1	2	CLARITHROMYCINE ALMUS 250 mg, comprimé pelliculé
57	SPIRONOLACTONE 50 mg - ALDACTONE 50 mg, comprimé sécable.	64431166	1	13	SPIRONOLACTONE ZYDUS 50 mg, comprimé pelliculé sécable
795	MONTELUKAST SODIQUE équivalant à MONTELUKAST 10 mg - SINGULAIR 10 mg, comprimé pelliculé.	64431294	1	24	MONTELUKAST ZYDUS 10 mg, comprimé pelliculé
812	LATANOPROST 50 microgrammes/mL - XALATAN 50 microgrammes/mL, collyre en solution	64431910	1	5	LATANOPROST EG 0,005 %, collyre en solution
447	BISOPROLOL (HEMIFUMARATE DE) 2,5 mg - CARDENSIEL 2,5 mg, comprimé pelliculé sécable - CARDIOCOR 2,5 mg, comprimé pelliculé sécable	64432503	1	8	BISOPROLOL EG 2,5 mg, comprimé pelliculé sécable
715	FENTANYL 12 microgrammes/heure - DUROGESIC 12 microgrammes/heure, dispositif transdermique.	64432962	1	5	FENTANYL SANDOZ 12 microgrammes/heure, dispositif transdermique
30	CROMOGLICATE DE SODIUM 100 mg/5 ml - NALCRON, solution buvable en ampoule.	64433473	1	2	INTERCRON, solution buvable en ampoules
666	LEVONORGESTREL 0,1 mg + ETHINYLESTRADIOL 0,02 mg - LAURETTE, comprimé enrobé	64433523	1	8	LEVONORGESTREL/ETHINYLESTRADIOL SANDOZ 100 microgrammes/20 microgrammes, comprimé pelliculé
